INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
3357,20220923_160006,1663974006.439499380,3746818806.439499380,11.64897,97.77951,29.91667,-163.62875,-185.21761,-359.08375,60.81625,92.47754,3.48996
3358,20220923_160006,1663974006.939987180,3746818806.939987180,11.64552,97.77742,29.91827,-163.62653,-185.21453,-359.08041,60.81489,92.48210,3.49612
3359,20220923_160007,1663974007.439892770,3746818807.439892770,11.64491,97.77656,29.91852,-163.62283,-185.21403,-359.08928,60.81293,92.48024,3.49304
3360,20220923_160007,1663974007.939832210,3746818807.939832210,11.64996,97.77828,29.91778,-163.61951,-185.21638,-359.08325,60.81551,92.47987,3.49119
3361,20220923_160008,1663974008.439785000,3746818808.439785000,11.64552,97.77495,29.92604,-163.61396,-185.21527,-359.08473,60.81749,92.48197,3.49058
3362,20220923_160008,1663974008.939762590,3746818808.939762590,11.64441,97.77964,29.92419,-163.61581,-185.20948,-359.09457,60.81428,92.48258,3.48996
3363,20220923_160009,1663974009.439778330,3746818809.439778330,11.64823,97.78346,29.91174,-163.61840,-185.22562,-359.09040,60.80959,92.48295,3.49477
3364,20220923_160009,1663974009.939200880,3746818809.939200880,11.64491,97.77594,29.92037,-163.62406,-185.21588,-359.08866,60.81477,92.48086,3.49575
3365,20220923_160010,1663974010.439721580,3746818810.439721580,11.64910,97.77668,29.91963,-163.62308,-185.21860,-359.07695,60.81502,92.47815,3.49440
3366,20220923_160010,1663974010.939115050,3746818810.939115050,11.64750,97.77274,29.91495,-163.61840,-185.21625,-359.09324,60.81797,92.48210,3.49464
3367,20220923_160011,1663974011.439542290,3746818811.439542290,11.67522,97.78013,29.91926,-163.61334,-185.22056,-359.09619,60.80405,92.48024,3.49033
3368,20220923_160011,1663974011.939668180,3746818811.939668180,11.66943,97.77446,29.91717,-163.60644,-185.21391,-359.07784,60.80726,92.48579,3.49489
3369,20220923_160012,1663974012.439648630,3746818812.439648630,11.67300,97.77631,29.91569,-163.61161,-185.21662,-359.08029,60.80233,92.48222,3.49514
3370,20220923_160012,1663974012.939755920,3746818812.939755920,11.67190,97.77631,29.91827,-163.60965,-185.21576,-359.08744,60.81169,92.47864,3.49230
3371,20220923_160013,1663974013.439911840,3746818813.439911840,11.65132,97.77766,29.91864,-163.61865,-185.21391,-359.09040,60.81317,92.47741,3.49021
3372,20220923_160013,1663974013.939403060,3746818813.939403060,11.65415,97.77865,29.91273,-163.61655,-185.21724,-359.08780,60.81625,92.48148,3.49551
3373,20220923_160014,1663974014.439811230,3746818814.439811230,11.64318,97.77717,29.91926,-163.61642,-185.21613,-359.08866,60.81378,92.48136,3.49526
3374,20220923_160014,1663974014.939686300,3746818814.939686300,11.64984,97.77754,29.92443,-163.62123,-185.21650,-359.08523,60.80639,92.48000,3.49107
3375,20220923_160015,1663974015.439947130,3746818815.439947130,11.64873,97.77631,29.91643,-163.61642,-185.21662,-359.08434,60.80726,92.47852,3.49119
3376,20220923_160015,1663974015.939548970,3746818815.939548970,11.66549,97.77594,29.92086,-163.61383,-185.21588,-359.07784,60.80614,92.48382,3.49304
3377,20220923_160016,1663974016.439663890,3746818816.439663890,11.65772,97.77606,29.91334,-163.61556,-185.21601,-359.08201,60.80996,92.48247,3.50019
3378,20220923_160016,1663974016.939558980,3746818816.939558980,11.66117,97.77865,29.92025,-163.62000,-185.21416,-359.07943,60.81033,92.47901,3.49132
3379,20220923_160017,1663974017.439961430,3746818817.439961430,11.66253,97.77680,29.91901,-163.62025,-185.20960,-359.08597,60.80627,92.48160,3.49526
3380,20220923_160017,1663974017.939569470,3746818817.939569470,11.66389,97.78025,29.92099,-163.61704,-185.21539,-359.08263,60.81144,92.48284,3.49107
3381,20220923_160018,1663974018.440015790,3746818818.440015790,11.66660,97.77927,29.91692,-163.61655,-185.21712,-359.08127,60.81182,92.48037,3.49341
3382,20220923_160018,1663974018.940062520,3746818818.940062520,11.66142,97.77988,29.91938,-163.61877,-185.21255,-359.08189,60.80959,92.47889,3.49452
3383,20220923_160019,1663974019.440307140,3746818819.440307140,11.66425,97.78222,29.92025,-163.62050,-185.21490,-359.08165,60.80602,92.48049,3.49378
3384,20220923_160019,1663974019.940083980,3746818819.940083980,11.66179,97.77606,29.91840,-163.61618,-185.21416,-359.08830,60.80787,92.48394,3.49119
3385,20220923_160020,1663974020.440700050,3746818820.440700050,11.66376,97.77372,29.91926,-163.61445,-185.22192,-359.08792,60.81563,92.48271,3.49390
3386,20220923_160020,1663974020.940535070,3746818820.940535070,11.67153,97.77483,29.91827,-163.61605,-185.22105,-359.08656,60.80479,92.48258,3.49489
3387,20220923_160021,1663974021.440755840,3746818821.440755840,11.65846,97.77471,29.91421,-163.62160,-185.20849,-359.08523,60.81120,92.48136,3.49390
3388,20220923_160021,1663974021.940939430,3746818821.940939430,11.66364,97.77545,29.91889,-163.61976,-185.21749,-359.08916,60.80959,92.48123,3.49021
3389,20220923_160022,1663974022.440739150,3746818822.440739150,11.66278,97.78210,29.91680,-163.62062,-185.21712,-359.08558,60.80972,92.48061,3.49058
3390,20220923_160022,1663974022.940768720,3746818822.940768720,11.65994,97.77951,29.91507,-163.62147,-185.21920,-359.08535,60.80972,92.48284,3.49058
3391,20220923_160023,1663974023.440050600,3746818823.440050600,11.66117,97.77951,29.91864,-163.61544,-185.21724,-359.08830,60.80886,92.48443,3.49058
3392,20220923_160023,1663974023.940360070,3746818823.940360070,11.66056,97.77643,29.91569,-163.61420,-185.21144,-359.08818,60.80996,92.48579,3.49304
3393,20220923_160024,1663974024.441687110,3746818824.441687110,11.65957,97.77619,29.91988,-163.61556,-185.21366,-359.09212,60.81132,92.48185,3.49489
3394,20220923_160024,1663974024.941735270,3746818824.941735270,11.66524,97.78001,29.91815,-163.62098,-185.21675,-359.09495,60.81280,92.48456,3.49341
3395,20220923_160025,1663974025.441681380,3746818825.441681380,11.65772,97.77693,29.91606,-163.61272,-185.21490,-359.08558,60.80763,92.48160,3.49711
3396,20220923_160025,1663974025.941343310,3746818825.941343310,11.65698,97.77828,29.92099,-163.61828,-185.21539,-359.08656,60.80726,92.48579,3.49329
3397,20220923_160026,1663974026.441890240,3746818826.441890240,11.65477,97.77545,29.91741,-163.61113,-185.21588,-359.08251,60.81107,92.48493,3.49390
3398,20220923_160026,1663974026.942078590,3746818826.942078590,11.65366,97.77927,29.92308,-163.61593,-185.21403,-359.08189,60.80689,92.48049,3.49292
3399,20220923_160027,1663974027.442482470,3746818827.442482470,11.65279,97.78038,29.91877,-163.61803,-185.21835,-359.09235,60.80467,92.48727,3.49292
3400,20220923_160027,1663974027.942240240,3746818827.942240240,11.65119,97.77964,29.91790,-163.62172,-185.21957,-359.08546,60.80577,92.48247,3.49169
3401,20220923_160028,1663974028.442683220,3746818828.442683220,11.65489,97.77619,29.91692,-163.61877,-185.21662,-359.08337,60.80368,92.48320,3.48873
3402,20220923_160028,1663974028.942865370,3746818828.942865370,11.65021,97.77902,29.92308,-163.61470,-185.21490,-359.08287,60.80516,92.48727,3.49292
3403,20220923_160029,1663974029.442879200,3746818829.442879200,11.64910,97.78222,29.91408,-163.61519,-185.21601,-359.09052,60.80984,92.48308,3.49279
3404,20220923_160029,1663974029.942633630,3746818829.942633630,11.64934,97.77619,29.92283,-163.61939,-185.21514,-359.09235,60.80886,92.47766,3.49218
3405,20220923_160030,1663974030.443126200,3746818830.443126200,11.65156,97.78136,29.92222,-163.61766,-185.21749,-359.08496,60.80911,92.47987,3.49551
3406,20220923_160030,1663974030.943152900,3746818830.943152900,11.65341,97.78333,29.92209,-163.61828,-185.21675,-359.08165,60.80479,92.48604,3.49698
3407,20220923_160031,1663974031.443145750,3746818831.443145750,11.65021,97.78494,29.91790,-163.61470,-185.21453,-359.08730,60.80492,92.48061,3.49378
3408,20220923_160031,1663974031.943799020,3746818831.943799020,11.65292,97.78050,29.92296,-163.61161,-185.21144,-359.08239,60.81342,92.48000,3.49095
3409,20220923_160032,1663974032.443421360,3746818832.443421360,11.64873,97.78235,29.92012,-163.61778,-185.22377,-359.08546,60.80479,92.48111,3.49304
3410,20220923_160032,1663974032.943974970,3746818832.943974970,11.65304,97.77705,29.91840,-163.61852,-185.21354,-359.08744,60.80084,92.48024,3.49612
3411,20220923_160033,1663974033.443512920,3746818833.443512920,11.66315,97.78001,29.92209,-163.61630,-185.21255,-359.08053,60.80282,92.48419,3.49230
3412,20220923_160033,1663974033.943064210,3746818833.943064210,11.65464,97.77816,29.92431,-163.61322,-185.21465,-359.08337,60.80602,92.47667,3.49132
3413,20220923_160034,1663974034.443547250,3746818834.443547250,11.65242,97.78025,29.92012,-163.62456,-185.21897,-359.08411,60.80972,92.48234,3.49353
3414,20220923_160034,1663974034.943514350,3746818834.943514350,11.65070,97.78247,29.92246,-163.62087,-185.21810,-359.08940,60.80849,92.47901,3.49242
3415,20220923_160035,1663974035.443128590,3746818835.443128580,11.64663,97.78666,29.92555,-163.61902,-185.21982,-359.08473,60.80553,92.48604,3.49070
3416,20220923_160035,1663974035.943170550,3746818835.943170550,11.65292,97.78444,29.92185,-163.62456,-185.22216,-359.08842,60.80553,92.48382,3.49353
3417,20220923_160036,1663974036.443883420,3746818836.443883420,11.65378,97.78099,29.91901,-163.62135,-185.22216,-359.08670,60.80775,92.48554,3.49206
3418,20220923_160036,1663974036.943808080,3746818836.943808080,11.65255,97.79171,29.92209,-163.61667,-185.21675,-359.08892,60.80837,92.48949,3.49366
3419,20220923_160037,1663974037.443975920,3746818837.443975920,11.64922,97.77631,29.91901,-163.62875,-185.22142,-359.08756,60.80183,92.48332,3.48860
3420,20220923_160037,1663974037.943920610,3746818837.943920610,11.64565,97.77816,29.92567,-163.62542,-185.21576,-359.08325,60.79949,92.48037,3.49033
3421,20220923_160038,1663974038.443764690,3746818838.443764690,11.64984,97.78161,29.91248,-163.62172,-185.21243,-359.08904,60.80381,92.48024,3.49772
3422,20220923_160038,1663974038.943512920,3746818838.943512920,11.64811,97.77890,29.92653,-163.62604,-185.21564,-359.08842,60.80331,92.48234,3.49292
3423,20220923_160039,1663974039.443419930,3746818839.443419930,11.64873,97.77421,29.91963,-163.62332,-185.21872,-359.09200,60.80245,92.48098,3.49600
3424,20220923_160039,1663974039.943908690,3746818839.943908690,11.64602,97.77853,29.92887,-163.62641,-185.21194,-359.08706,60.80158,92.47852,3.49551
3425,20220923_160040,1663974040.443722250,3746818840.443722250,11.65415,97.78259,29.91803,-163.61445,-185.21440,-359.08053,60.80701,92.47852,3.49304
3426,20220923_160040,1663974040.943779940,3746818840.943779940,11.64725,97.77557,29.92518,-163.62147,-185.20972,-359.08360,60.80676,92.48394,3.48700
3427,20220923_160041,1663974041.443812850,3746818841.443812850,11.63751,97.78247,29.92419,-163.62320,-185.21662,-359.08608,60.80922,92.48123,3.49329
3428,20220923_160041,1663974041.944793700,3746818841.944793700,11.63369,97.78494,29.92197,-163.62616,-185.21255,-359.09173,60.81970,92.48690,3.49575
3429,20220923_160042,1663974042.444243910,3746818842.444243910,11.63074,97.78013,29.92160,-163.62702,-185.21329,-359.09150,60.80874,92.48690,3.49181
3430,20220923_160042,1663974042.944695950,3746818842.944695950,11.62876,97.78161,29.92406,-163.62530,-185.21465,-359.08608,60.80911,92.48123,3.49341
3431,20220923_160043,1663974043.444453720,3746818843.444453720,11.62913,97.78235,29.91790,-163.63577,-185.21576,-359.08127,60.81206,92.48677,3.49316
3432,20220923_160043,1663974043.945053580,3746818843.945053580,11.62975,97.78296,29.92283,-163.62875,-185.21835,-359.08301,60.80492,92.48210,3.48836
3433,20220923_160044,1663974044.447045800,3746818844.447045800,11.62741,97.79480,29.92789,-163.62801,-185.21847,-359.08608,60.80959,92.48258,3.49193
3434,20220923_160044,1663974044.946663860,3746818844.946663860,11.63184,97.77976,29.92308,-163.62480,-185.21169,-359.08301,60.81033,92.48247,3.49119
3435,20220923_160045,1663974045.446194170,3746818845.446194170,11.63295,97.78038,29.91938,-163.62530,-185.21601,-359.08558,60.80886,92.48160,3.49267
3436,20220923_160045,1663974045.946805000,3746818845.946805000,11.62519,97.78333,29.92592,-163.63293,-185.21798,-359.08892,60.81009,92.48357,3.49292
3437,20220923_160046,1663974046.446736810,3746818846.446736810,11.63443,97.78358,29.92000,-163.63417,-185.22364,-359.08916,60.80948,92.48369,3.49489
3438,20220923_160046,1663974046.946760650,3746818846.946760650,11.62839,97.78025,29.92259,-163.63232,-185.21502,-359.09693,60.81009,92.48295,3.49058
3439,20220923_160047,1663974047.446800710,3746818847.446800710,11.63406,97.78123,29.91766,-163.62948,-185.21675,-359.08422,60.80503,92.48320,3.48959
3440,20220923_160047,1663974047.946249010,3746818847.946249010,11.63111,97.78161,29.91790,-163.63133,-185.21551,-359.07745,60.80874,92.47876,3.49119
3441,20220923_160048,1663974048.446551320,3746818848.446551320,11.62692,97.78333,29.92259,-163.62542,-185.21982,-359.08656,60.81107,92.48394,3.49452
3442,20220923_160048,1663974048.946685790,3746818848.946685790,11.63320,97.78654,29.91803,-163.62936,-185.21786,-359.08449,60.80972,92.48012,3.49119
3443,20220923_160049,1663974049.446638580,3746818849.446638580,11.62827,97.77902,29.91618,-163.62776,-185.20911,-359.09026,60.80627,92.47938,3.49267
3444,20220923_160049,1663974049.946682450,3746818849.946682450,11.63160,97.78247,29.92025,-163.62960,-185.21724,-359.08670,60.80861,92.48160,3.49637
3445,20220923_160050,1663974050.446328640,3746818850.446328640,11.61237,97.77754,29.92752,-163.63996,-185.21070,-359.09631,60.81797,92.48012,3.49132
3446,20220923_160050,1663974050.946691990,3746818850.946691990,11.61114,97.78099,29.91938,-163.63540,-185.22253,-359.08656,60.81712,92.48382,3.49526
3447,20220923_160051,1663974051.446763040,3746818851.446763040,11.61126,97.78112,29.91815,-163.63738,-185.21329,-359.07905,60.82118,92.47938,3.49477
3448,20220923_160051,1663974051.946742530,3746818851.946742530,11.60732,97.77384,29.92025,-163.63934,-185.21786,-359.08792,60.81859,92.48247,3.49218
3449,20220923_160052,1663974052.446663380,3746818852.446663380,11.61016,97.78013,29.92012,-163.64304,-185.22118,-359.08804,60.81736,92.48480,3.48774
3450,20220923_160052,1663974052.946551320,3746818852.946551320,11.61435,97.77840,29.92419,-163.64796,-185.21650,-359.08892,60.81367,92.48210,3.48614
3451,20220923_160053,1663974053.446311000,3746818853.446311000,11.60757,97.78383,29.91408,-163.64057,-185.21292,-359.09076,60.82081,92.48468,3.49649
3452,20220923_160053,1663974053.946566580,3746818853.946566580,11.61090,97.77877,29.92209,-163.64181,-185.21773,-359.08878,60.80812,92.48369,3.49477
3453,20220923_160054,1663974054.446569440,3746818854.446569440,11.61582,97.78222,29.91766,-163.63343,-185.21810,-359.08484,60.81871,92.48173,3.49292
3454,20220923_160054,1663974054.946586610,3746818854.946586610,11.61644,97.78974,29.92160,-163.64008,-185.22093,-359.08461,60.81588,92.48505,3.49206
3455,20220923_160055,1663974055.446686270,3746818855.446686270,11.60781,97.77693,29.91507,-163.63454,-185.22044,-359.09631,60.82192,92.48604,3.48441
3456,20220923_160055,1663974055.946744920,3746818855.946744920,11.61163,97.78777,29.92025,-163.63775,-185.21810,-359.09297,60.81489,92.48295,3.49538
3457,20220923_160056,1663974056.447120670,3746818856.447120670,11.61324,97.77754,29.91347,-163.63971,-185.21971,-359.09531,60.81391,92.48345,3.49526
3458,20220923_160056,1663974056.947641370,3746818856.947641370,11.61016,97.78112,29.92136,-163.63293,-185.22118,-359.08337,60.81305,92.48369,3.49218
3459,20220923_160057,1663974057.447415350,3746818857.447415350,11.61176,97.78457,29.92641,-163.64353,-185.21945,-359.09410,60.81588,92.48074,3.49440
3460,20220923_160057,1663974057.947684760,3746818857.947684760,11.60929,97.78013,29.91901,-163.64094,-185.22290,-359.07979,60.81452,92.48419,3.48651
3461,20220923_160058,1663974058.447731020,3746818858.447731020,11.61644,97.77668,29.91901,-163.63860,-185.22179,-359.08768,60.81699,92.48295,3.49514
3462,20220923_160058,1663974058.947665690,3746818858.947665690,11.61472,97.77471,29.92000,-163.64057,-185.21292,-359.08916,60.81489,92.47704,3.49156
3463,20220923_160059,1663974059.447745800,3746818859.447745800,11.61336,97.78001,29.91371,-163.64304,-185.21601,-359.08325,60.81367,92.48210,3.48848
3464,20220923_160059,1663974059.947806360,3746818859.947806360,11.61755,97.77631,29.91680,-163.64279,-185.21675,-359.07710,60.81724,92.48406,3.49193
3465,20220923_160100,1663974060.447697640,3746818860.447697640,11.61866,97.77902,29.92062,-163.62616,-185.21527,-359.08399,60.80676,92.48012,3.49563
3466,20220923_160100,1663974060.947661400,3746818860.947661400,11.65748,97.78001,29.91606,-163.61076,-185.21329,-359.08656,60.81477,92.48320,3.49353
3467,20220923_160101,1663974061.447747230,3746818861.447747230,11.65945,97.77668,29.92000,-163.62123,-185.21749,-359.09827,60.80812,92.48173,3.49440
3468,20220923_160101,1663974061.947708130,3746818861.947708130,11.67793,97.78444,29.91445,-163.61420,-185.20960,-359.08484,60.79296,92.48271,3.48959
3469,20220923_160102,1663974062.447058200,3746818862.447058200,11.68126,97.77779,29.91926,-163.60879,-185.21994,-359.07795,60.79555,92.48629,3.49353
3470,20220923_160102,1663974062.948128700,3746818862.948128700,11.67621,97.77791,29.91827,-163.60879,-185.21588,-359.08656,60.79087,92.47766,3.49588
3471,20220923_160103,1663974063.448406220,3746818863.448406220,11.68607,97.76978,29.92123,-163.61383,-185.21453,-359.09126,60.78914,92.48295,3.49390
3472,20220923_160103,1663974063.948470590,3746818863.948470590,11.68373,97.78358,29.91667,-163.61101,-185.21502,-359.08582,60.79087,92.48604,3.49193
3473,20220923_160104,1663974064.448478220,3746818864.448478220,11.67880,97.77310,29.92123,-163.60965,-185.21724,-359.08091,60.78865,92.48234,3.48996
3474,20220923_160104,1663974064.948243140,3746818864.948243140,11.68927,97.76953,29.92037,-163.59868,-185.22820,-359.08313,60.79764,92.48887,3.48971
3475,20220923_160105,1663974065.448102470,3746818865.448102470,11.69272,97.76041,29.92246,-163.60447,-185.21317,-359.08189,60.79321,92.50181,3.49218
3476,20220923_160105,1663974065.949082370,3746818865.949082370,11.69506,97.77089,29.91877,-163.59942,-185.21662,-359.09383,60.79345,92.49750,3.49045
3477,20220923_160106,1663974066.449872020,3746818866.449872020,11.69556,97.77434,29.91482,-163.60607,-185.21699,-359.09483,60.80121,92.49109,3.48996
3478,20220923_160106,1663974066.949759960,3746818866.949759960,11.69149,97.77409,29.92259,-163.59967,-185.21675,-359.08523,60.80220,92.48986,3.49575
3479,20220923_160107,1663974067.449286460,3746818867.449286460,11.69026,97.77113,29.92185,-163.59487,-185.21255,-359.08866,60.80011,92.49133,3.49501
3480,20220923_160107,1663974067.949191090,3746818867.949191090,11.69063,97.76805,29.91421,-163.59683,-185.21084,-359.08928,60.79481,92.49220,3.49181
3481,20220923_160108,1663974068.449477670,3746818868.449477670,11.68126,97.77347,29.91901,-163.60743,-185.21428,-359.08706,60.80183,92.48690,3.49551
3482,20220923_160108,1663974068.949321750,3746818868.949321750,11.67633,97.77594,29.91889,-163.61704,-185.20874,-359.08570,60.80158,92.49084,3.48441
3483,20220923_160109,1663974069.449354170,3746818869.449354170,11.66216,97.77249,29.92653,-163.61778,-185.20886,-359.08756,60.79715,92.49244,3.49403
3484,20220923_160109,1663974069.950057510,3746818869.950057510,11.65945,97.77237,29.92136,-163.60805,-185.21181,-359.08830,60.79814,92.49676,3.48922
3485,20220923_160110,1663974070.450355050,3746818870.450355050,11.67436,97.77126,29.91729,-163.60903,-185.21231,-359.09398,60.79764,92.49688,3.49612
3486,20220923_160110,1663974070.951021670,3746818870.951021670,11.67424,97.77298,29.91951,-163.60583,-185.21638,-359.08570,60.79875,92.49343,3.49440
3487,20220923_160111,1663974071.451057430,3746818871.451057430,11.67646,97.77187,29.92025,-163.61346,-185.21551,-359.08523,60.80405,92.49479,3.49390
3488,20220923_160111,1663974071.951207160,3746818871.951207160,11.74559,97.76855,29.92394,-163.58697,-185.21292,-359.08670,60.75168,92.49885,3.49169
3489,20220923_160112,1663974072.451670170,3746818872.451670170,11.65218,97.76805,29.92086,-163.62357,-185.20837,-359.08535,60.82549,92.50464,3.48811
3490,20220923_160112,1663974072.951683040,3746818872.951683040,11.68126,97.75400,29.91421,-163.60644,-185.20787,-359.09040,60.81305,92.50871,3.49514
3491,20220923_160113,1663974073.451108930,3746818873.451108930,11.71626,97.75918,29.91852,-163.58919,-185.21243,-359.09247,60.79345,92.49380,3.49304
3492,20220923_160113,1663974073.951323030,3746818873.951323030,11.70332,97.76374,29.92320,-163.59560,-185.21712,-359.08360,60.79912,92.48394,3.49575
3493,20220923_160114,1663974074.452041630,3746818874.452041620,11.70369,97.77224,29.91606,-163.59560,-185.22068,-359.08103,60.79826,92.48210,3.49119
3494,20220923_160114,1663974074.951678280,3746818874.951678280,11.69469,97.77138,29.92000,-163.58993,-185.21564,-359.08694,60.80208,92.48727,3.49341
3495,20220923_160115,1663974075.452293400,3746818875.452293400,11.71047,97.77816,29.92037,-163.59769,-185.21982,-359.09309,60.80763,92.48185,3.49329
3496,20220923_160115,1663974075.953198430,3746818875.953198430,11.70985,97.77421,29.91741,-163.59006,-185.21786,-359.08780,60.80664,92.48419,3.48787
3497,20220923_160116,1663974076.453125000,3746818876.453125000,11.70776,97.78296,29.92049,-163.58501,-185.21712,-359.08434,60.79358,92.48813,3.49304
3498,20220923_160116,1663974076.953139300,3746818876.953139300,11.69531,97.77384,29.92542,-163.58439,-185.21194,-359.09114,60.79419,92.48690,3.49452
3499,20220923_160117,1663974077.453804970,3746818877.453804970,11.67276,97.77002,29.92974,-163.58377,-185.21564,-359.08878,60.80528,92.48185,3.49624
3500,20220923_160117,1663974077.953831200,3746818877.953831190,11.65292,97.77360,29.91988,-163.57626,-185.21736,-359.07955,60.81847,92.48357,3.49169
3501,20220923_160118,1663974078.454995150,3746818878.454995150,11.65933,97.77582,29.92086,-163.56566,-185.21255,-359.08017,60.82389,92.48320,3.48971
3502,20220923_160118,1663974078.955063820,3746818878.955063820,11.65267,97.77483,29.92037,-163.56591,-185.21662,-359.07660,60.82648,92.48616,3.49427
3503,20220923_160119,1663974079.457095150,3746818879.457095140,11.66364,97.77582,29.91741,-163.57207,-185.21502,-359.09064,60.81921,92.49047,3.49181
3504,20220923_160119,1663974079.957683090,3746818879.957683090,11.67596,97.78025,29.92518,-163.57847,-185.21835,-359.09040,60.81908,92.48185,3.49304
3505,20220923_160120,1663974080.457687850,3746818880.457687850,11.66771,97.77520,29.92185,-163.57884,-185.21860,-359.09200,60.81367,92.48530,3.49045
3506,20220923_160120,1663974080.958760740,3746818880.958760740,11.66142,97.78210,29.91458,-163.58106,-185.22167,-359.07831,60.81415,92.48505,3.49378
3507,20220923_160121,1663974081.458785530,3746818881.458785530,11.66968,97.77606,29.92185,-163.57921,-185.21366,-359.08694,60.81280,92.49047,3.49193
3508,20220923_160121,1663974081.958740230,3746818881.958740230,11.63986,97.77372,29.92086,-163.56615,-185.22315,-359.09076,60.81588,92.48406,3.49427
3509,20220923_160122,1663974082.458688740,3746818882.458688740,11.62433,97.77261,29.92629,-163.54373,-185.22081,-359.09114,60.79000,92.48764,3.49427
3510,20220923_160122,1663974082.958755970,3746818882.958755970,11.65341,97.77508,29.91569,-163.56541,-185.21268,-359.08375,60.78594,92.48641,3.49169
3511,20220923_160123,1663974083.458808900,3746818883.458808900,11.67103,97.78198,29.92037,-163.59018,-185.21255,-359.08127,60.77238,92.48332,3.49107
3512,20220923_160123,1663974083.958801750,3746818883.958801750,11.68101,97.78112,29.91790,-163.59178,-185.21835,-359.07893,60.77398,92.48493,3.49772
3513,20220923_160124,1663974084.458256720,3746818884.458256720,11.67473,97.77668,29.92419,-163.57762,-185.21231,-359.08694,60.76955,92.48480,3.48934
3514,20220923_160124,1663974084.958849430,3746818884.958849430,11.67140,97.77150,29.91495,-163.58340,-185.21144,-359.08718,60.77078,92.49639,3.49588
3515,20220923_160125,1663974085.459123130,3746818885.459123130,11.67596,97.77582,29.91581,-163.58353,-185.21194,-359.08632,60.78779,92.48936,3.48910
3516,20220923_160125,1663974085.959835050,3746818885.959835050,11.66943,97.76485,29.91877,-163.59302,-185.22599,-359.08854,60.76942,92.49060,3.48651
3517,20220923_160126,1663974086.459294320,3746818886.459294320,11.67214,97.76978,29.91371,-163.58784,-185.22364,-359.08620,60.76819,92.48825,3.49021
3518,20220923_160126,1663974086.959552760,3746818886.959552760,11.66623,97.77002,29.91914,-163.59166,-185.22179,-359.08756,60.76536,92.49133,3.48984
3519,20220923_160127,1663974087.459985730,3746818887.459985730,11.66758,97.76103,29.91384,-163.59621,-185.22093,-359.09581,60.77337,92.49269,3.48811
3520,20220923_160127,1663974087.959643360,3746818887.959643360,11.65711,97.76362,29.91827,-163.59930,-185.21761,-359.09791,60.77842,92.48542,3.48663
3521,20220923_160128,1663974088.459969520,3746818888.459969520,11.65859,97.77274,29.91162,-163.60214,-185.22857,-359.09026,60.80763,92.48936,3.48947
3522,20220923_160128,1663974088.959286210,3746818888.959286210,11.64257,97.76682,29.91334,-163.60004,-185.22463,-359.08251,60.81847,92.48973,3.49144
3523,20220923_160129,1663974089.459630970,3746818889.459630960,11.63493,97.76596,29.91593,-163.57527,-185.22253,-359.08780,60.82672,92.49405,3.49181
3524,20220923_160129,1663974089.959540840,3746818889.959540840,11.59229,97.76620,29.91408,-163.55691,-185.22278,-359.08952,60.85667,92.48776,3.48811
3525,20220923_160130,1663974090.459900860,3746818890.459900860,11.58563,97.76251,29.91310,-163.56615,-185.22401,-359.09247,60.86678,92.49122,3.48503
3526,20220923_160130,1663974090.961007120,3746818890.961007120,11.58181,97.76891,29.91717,-163.56332,-185.22525,-359.09173,60.86086,92.49183,3.48417
3527,20220923_160131,1663974091.460515020,3746818891.460515020,11.62383,97.76485,29.91852,-163.54644,-185.21847,-359.09841,60.84878,92.49442,3.48971
3528,20220923_160131,1663974091.960184100,3746818891.960184100,11.60979,97.76189,29.91285,-163.54668,-185.22130,-359.09507,60.84213,92.48801,3.49119
3529,20220923_160132,1663974092.460184100,3746818892.460184100,11.60966,97.76325,29.91384,-163.55926,-185.21994,-359.09100,60.83239,92.49207,3.48725
3530,20220923_160132,1663974092.960587980,3746818892.960587980,11.61114,97.76374,29.91347,-163.56813,-185.22068,-359.08682,60.82118,92.48690,3.48257
3531,20220923_160133,1663974093.461404800,3746818893.461404800,11.61459,97.76362,29.91433,-163.55963,-185.22389,-359.09643,60.83301,92.49466,3.48565
3532,20220923_160133,1663974093.961057660,3746818893.961057660,11.61496,97.76497,29.92000,-163.55088,-185.22216,-359.09421,60.83486,92.48936,3.48688
3533,20220923_160134,1663974094.462359430,3746818894.462359430,11.61632,97.76300,29.91322,-163.54557,-185.22216,-359.08878,60.83966,92.49281,3.48897
3534,20220923_160134,1663974094.962539200,3746818894.962539200,11.61496,97.76448,29.91261,-163.54989,-185.22056,-359.09297,60.84250,92.48666,3.48158
3535,20220923_160135,1663974095.462611200,3746818895.462611200,11.60966,97.76238,29.91495,-163.54557,-185.22869,-359.09717,60.84792,92.49097,3.48577
3536,20220923_160135,1663974095.962468620,3746818895.962468620,11.61139,97.76707,29.91630,-163.54312,-185.22142,-359.08830,60.84940,92.48751,3.48750
3537,20220923_160136,1663974096.462102410,3746818896.462102410,11.61077,97.76214,29.91741,-163.54483,-185.21810,-359.08730,60.84496,92.49146,3.48787
3538,20220923_160136,1663974096.962192060,3746818896.962192060,11.61644,97.75721,29.91593,-163.53720,-185.22019,-359.08916,60.84533,92.48949,3.48897
3539,20220923_160137,1663974097.462492940,3746818897.462492940,11.60917,97.76793,29.91174,-163.54582,-185.22216,-359.08978,60.84583,92.48653,3.48651
