INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
2162,20220923_171553,1663978553.046742440,3746823353.046742440,10.96873,90.44591,27.43673,-162.92237,-187.01319,-362.24637,60.78014,81.07774,9.30163
2163,20220923_171553,1663978553.546899320,3746823353.546899320,10.96478,90.45269,27.43698,-162.92150,-187.01442,-362.25426,60.77854,81.08143,9.30200
2164,20220923_171554,1663978554.047091960,3746823354.047091960,10.96454,90.43913,27.42983,-162.92655,-187.01836,-362.24895,60.77743,81.08008,9.30459
2165,20220923_171554,1663978554.549027920,3746823354.549027920,10.96688,90.44246,27.43562,-162.92385,-187.01516,-362.24205,60.78606,81.08143,9.29991
2166,20220923_171555,1663978555.048770430,3746823355.048770430,10.96626,90.44924,27.43217,-162.92298,-187.00986,-362.24194,60.78643,81.08316,9.30447
2167,20220923_171555,1663978555.548805710,3746823355.548805710,10.96676,90.45343,27.43956,-162.91916,-187.01491,-362.24093,60.78051,81.08316,9.30262
2168,20220923_171556,1663978556.048274990,3746823356.048274990,10.96343,90.44887,27.43427,-162.92101,-187.01565,-362.25080,60.78076,81.08304,9.30508
2169,20220923_171556,1663978556.548411370,3746823356.548411370,10.96737,90.44665,27.43340,-162.92064,-187.01085,-362.24303,60.78286,81.08377,9.30052
2170,20220923_171557,1663978557.048605440,3746823357.048605440,10.96589,90.44825,27.43402,-162.92015,-187.01196,-362.24341,60.78310,81.08230,9.30249
2171,20220923_171557,1663978557.548761370,3746823357.548761370,10.96404,90.44899,27.43747,-162.92557,-187.00801,-362.24477,60.78273,81.08464,9.29892
2172,20220923_171558,1663978558.049980160,3746823358.049980160,10.96257,90.44924,27.43414,-162.92508,-187.01491,-362.24513,60.78125,81.07909,9.30286
2173,20220923_171558,1663978558.549570560,3746823358.549570560,10.96084,90.44505,27.43759,-162.92150,-187.01221,-362.24217,60.77731,81.08353,9.30262
2174,20220923_171559,1663978559.049787040,3746823359.049787040,10.96700,90.44357,27.43402,-162.92261,-187.01147,-362.24167,60.77977,81.08131,9.29917
2175,20220923_171559,1663978559.549661640,3746823359.549661640,10.96331,90.44727,27.42958,-162.92311,-187.01516,-362.24241,60.77817,81.08193,9.30582
2176,20220923_171600,1663978560.049844740,3746823360.049844740,10.96429,90.44616,27.44043,-162.92039,-187.01442,-362.24341,60.78594,81.08032,9.31038
2177,20220923_171600,1663978560.549627780,3746823360.549627780,10.96651,90.44998,27.43464,-162.92064,-187.02009,-362.24144,60.78372,81.08550,9.30422
2178,20220923_171601,1663978561.049691200,3746823361.049691200,10.96750,90.45269,27.43537,-162.91683,-187.01627,-362.24551,60.77977,81.08427,9.30496
2179,20220923_171601,1663978561.549212930,3746823361.549212930,10.96688,90.45331,27.43673,-162.92237,-187.01442,-362.24329,60.78051,81.07995,9.30410
2180,20220923_171602,1663978562.049076080,3746823362.049076080,10.96392,90.44961,27.43476,-162.92076,-187.01085,-362.24058,60.78384,81.08451,9.29991
2181,20220923_171602,1663978562.549413680,3746823362.549413680,10.96429,90.45010,27.43611,-162.92286,-187.01602,-362.24182,60.78064,81.08341,9.30360
2182,20220923_171603,1663978563.049697400,3746823363.049697400,10.96922,90.44936,27.43673,-162.92052,-187.01651,-362.24194,60.78125,81.08414,9.30249
2183,20220923_171603,1663978563.549136640,3746823363.549136640,10.96799,90.44160,27.43759,-162.91990,-187.00542,-362.24120,60.78249,81.08304,9.30681
2184,20220923_171604,1663978564.049438480,3746823364.049438480,10.96737,90.45368,27.43821,-162.91757,-187.00974,-362.24389,60.78532,81.08464,9.30545
2185,20220923_171604,1663978564.549768920,3746823364.549768920,10.96762,90.45479,27.43562,-162.92150,-187.01627,-362.24403,60.78828,81.08723,9.30730
2186,20220923_171605,1663978565.049853800,3746823365.049853800,10.96552,90.44850,27.43427,-162.92582,-187.01159,-362.25154,60.78520,81.08612,9.30681
2187,20220923_171605,1663978565.549413680,3746823365.549413680,10.96121,90.44801,27.43747,-162.92039,-187.00727,-362.24747,60.78335,81.08550,9.30348
2188,20220923_171606,1663978566.049773690,3746823366.049773690,10.96565,90.45553,27.42280,-162.92175,-187.01738,-362.24685,60.78470,81.08069,9.30804
2189,20220923_171606,1663978566.549658300,3746823366.549658300,10.96910,90.44641,27.43328,-162.92704,-187.01270,-362.24415,60.78199,81.08525,9.30175
2190,20220923_171607,1663978567.049711230,3746823367.049711230,10.96725,90.44949,27.43587,-162.92039,-187.01454,-362.24403,60.78224,81.08402,9.30311
2191,20220923_171607,1663978567.550660130,3746823367.550660130,10.96380,90.45060,27.43648,-162.92717,-187.00961,-362.25684,60.78446,81.08316,9.30212
2192,20220923_171608,1663978568.051712990,3746823368.051712990,10.96774,90.44554,27.43402,-162.92089,-187.01147,-362.24377,60.77756,81.08846,9.30582
2193,20220923_171608,1663978568.551733490,3746823368.551733490,10.96417,90.45171,27.43858,-162.92434,-187.00937,-362.24427,60.78384,81.08353,9.30767
2194,20220923_171609,1663978569.051763060,3746823369.051763060,10.97181,90.44850,27.43636,-162.92704,-187.01233,-362.24673,60.78643,81.08673,9.30077
2195,20220923_171609,1663978569.551270960,3746823369.551270960,10.96626,90.45195,27.43821,-162.92175,-187.01442,-362.23972,60.78840,81.08599,9.30336
2196,20220923_171610,1663978570.051315310,3746823370.051315310,10.95912,90.44825,27.43451,-162.91941,-187.01355,-362.24809,60.78470,81.08562,9.30323
2197,20220923_171610,1663978570.551346300,3746823370.551346300,10.96639,90.44406,27.43168,-162.92274,-187.00702,-362.24833,60.78421,81.08661,9.30570
2198,20220923_171611,1663978571.051374440,3746823371.051374430,10.96823,90.44776,27.43574,-162.91978,-187.01159,-362.24945,60.78323,81.08525,9.30508
2199,20220923_171611,1663978571.551400660,3746823371.551400660,10.97033,90.44862,27.43550,-162.91916,-187.00653,-362.24427,60.78212,81.08673,9.30434
2200,20220923_171612,1663978572.051446440,3746823372.051446440,10.96133,90.44468,27.43574,-162.92101,-187.01392,-362.24859,60.78014,81.08316,9.30570
2201,20220923_171612,1663978572.552714350,3746823372.552714350,10.96022,90.44702,27.43353,-162.92237,-187.01171,-362.24711,60.78286,81.08994,9.30594
2202,20220923_171613,1663978573.052802560,3746823373.052802560,10.96934,90.44394,27.43303,-162.92224,-187.01406,-362.25154,60.78557,81.08304,9.30508
2203,20220923_171613,1663978573.552763940,3746823373.552763940,10.96540,90.44875,27.43624,-162.92557,-187.00887,-362.24995,60.78594,81.08193,9.30015
2204,20220923_171614,1663978574.052688120,3746823374.052688120,10.96639,90.44431,27.43476,-162.92089,-187.01442,-362.24957,60.78557,81.08562,9.30286
2205,20220923_171614,1663978574.552455420,3746823374.552455420,10.96614,90.44419,27.43464,-162.92570,-187.00900,-362.24821,60.78088,81.08168,9.30693
2206,20220923_171615,1663978575.052809710,3746823375.052809710,10.96146,90.44665,27.43168,-162.92126,-187.00346,-362.24649,60.78101,81.08242,9.31026
2207,20220923_171615,1663978575.552467820,3746823375.552467820,10.96503,90.44776,27.42971,-162.92015,-187.01295,-362.23712,60.78335,81.08414,9.30594
2208,20220923_171616,1663978576.052443980,3746823376.052443980,10.96910,90.45010,27.43266,-162.92644,-187.01134,-362.23984,60.78483,81.08525,9.30890
2209,20220923_171616,1663978576.552459240,3746823376.552459240,10.96922,90.44234,27.43476,-162.92237,-187.00665,-362.24329,60.78347,81.08168,9.30779
2210,20220923_171617,1663978577.053187370,3746823377.053187370,10.96269,90.44443,27.43377,-162.91078,-187.00604,-362.24587,60.78212,81.08599,9.30483
2211,20220923_171617,1663978577.553249840,3746823377.553249840,10.97193,90.44887,27.43254,-162.92138,-187.01035,-362.23440,60.78138,81.08587,9.30003
2212,20220923_171618,1663978578.053470610,3746823378.053470610,10.96565,90.44862,27.43303,-162.90721,-187.00949,-362.23898,60.78532,81.07663,9.30360
2213,20220923_171618,1663978578.553822520,3746823378.553822520,10.96158,90.44752,27.43537,-162.91854,-187.00900,-362.24167,60.78323,81.08846,9.30200
2214,20220923_171619,1663978579.053192140,3746823379.053192140,10.96589,90.44678,27.43599,-162.91780,-187.00395,-362.24217,60.78310,81.08242,9.30964
2215,20220923_171619,1663978579.553121570,3746823379.553121570,10.96910,90.44296,27.43624,-162.91732,-187.00480,-362.24144,60.78483,81.08624,9.30422
2216,20220923_171620,1663978580.053513530,3746823380.053513530,10.96799,90.44739,27.43414,-162.91066,-187.00641,-362.24034,60.78458,81.08279,9.30865
2217,20220923_171620,1663978580.554053780,3746823380.554053780,10.96380,90.44579,27.43328,-162.91842,-187.00739,-362.24070,60.78421,81.08686,9.30077
2218,20220923_171621,1663978581.054694180,3746823381.054694170,10.96626,90.44086,27.43488,-162.91744,-187.00776,-362.24082,60.78396,81.08883,9.30619
2219,20220923_171621,1663978581.554687020,3746823381.554687020,10.96750,90.44887,27.43624,-162.91559,-187.00900,-362.24833,60.77583,81.08488,9.30496
2220,20220923_171622,1663978582.054313660,3746823382.054313660,10.96823,90.44296,27.43550,-162.91953,-187.00370,-362.24329,60.78212,81.08612,9.30545
2221,20220923_171622,1663978582.554398540,3746823382.554398540,10.96417,90.45208,27.43390,-162.92187,-187.00702,-362.24070,60.77620,81.08870,9.30360
2222,20220923_171623,1663978583.054563040,3746823383.054563040,10.96737,90.44813,27.43106,-162.91817,-187.00653,-362.23440,60.77891,81.08488,9.30360
2223,20220923_171623,1663978583.554540630,3746823383.554540630,10.96515,90.44542,27.42909,-162.91621,-187.01048,-362.23996,60.78224,81.08833,9.30151
2224,20220923_171624,1663978584.055809020,3746823384.055809020,10.96725,90.44973,27.43476,-162.91424,-187.00801,-362.23872,60.77867,81.08057,9.29830
2225,20220923_171624,1663978584.555281640,3746823384.555281640,10.96158,90.44443,27.43143,-162.92175,-187.00321,-362.23218,60.78125,81.08710,9.30459
2226,20220923_171625,1663978585.055463790,3746823385.055463790,10.96688,90.44949,27.43562,-162.91621,-187.01011,-362.24291,60.78138,81.08673,9.30089
2227,20220923_171625,1663978585.556119920,3746823385.556119920,10.96848,90.44752,27.43550,-162.91794,-187.00702,-362.23848,60.78051,81.08168,9.30262
2228,20220923_171626,1663978586.056686400,3746823386.056686400,10.96478,90.44579,27.43611,-162.91633,-187.01011,-362.23860,60.78249,81.08353,9.29572
2229,20220923_171626,1663978586.556719780,3746823386.556719780,10.96589,90.45010,27.43846,-162.91510,-187.00937,-362.24477,60.78569,81.08291,9.30570
2230,20220923_171627,1663978587.056718350,3746823387.056718350,10.96922,90.44406,27.43870,-162.91411,-187.00912,-362.24773,60.78458,81.08624,9.30656
2231,20220923_171627,1663978587.556743140,3746823387.556743140,10.97193,90.44727,27.43599,-162.90783,-187.00432,-362.24377,60.78791,81.08920,9.30212
2232,20220923_171628,1663978588.056730270,3746823388.056730270,10.96762,90.44924,27.43427,-162.91535,-187.00591,-362.24155,60.78273,81.08784,9.29904
2233,20220923_171628,1663978588.556732180,3746823388.556732180,10.96602,90.45848,27.43944,-162.91078,-187.01097,-362.24403,60.77940,81.08205,9.30594
2234,20220923_171629,1663978589.056694510,3746823389.056694510,10.96737,90.44320,27.43574,-162.92002,-187.01442,-362.23638,60.78113,81.08193,9.30299
2235,20220923_171629,1663978589.556628700,3746823389.556628700,10.96552,90.45023,27.43402,-162.91559,-187.01147,-362.23602,60.78421,81.08316,9.30064
2236,20220923_171630,1663978590.056320190,3746823390.056320190,10.96404,90.44604,27.43266,-162.91670,-187.00863,-362.23688,60.77965,81.08612,9.30299
2237,20220923_171630,1663978590.556548120,3746823390.556548120,10.96281,90.44727,27.42983,-162.91436,-187.00826,-362.23762,60.78199,81.08304,9.30508
2238,20220923_171631,1663978591.056647300,3746823391.056647300,10.96170,90.44739,27.43907,-162.91780,-187.01072,-362.23946,60.77768,81.08414,9.30742
2239,20220923_171631,1663978591.556712150,3746823391.556712150,10.96737,90.44591,27.43809,-162.92187,-187.00579,-362.23910,60.77805,81.08636,9.30410
2240,20220923_171632,1663978592.056163310,3746823392.056163310,10.96614,90.44752,27.43870,-162.91559,-187.00826,-362.24182,60.78286,81.08476,9.30138
2241,20220923_171632,1663978592.556668760,3746823392.556668760,10.96626,90.44850,27.43476,-162.91794,-187.01134,-362.24661,60.78249,81.08686,9.30422
2242,20220923_171633,1663978593.056632040,3746823393.056632040,10.96823,90.44357,27.43981,-162.91473,-187.01159,-362.25007,60.78187,81.08846,9.30656
2243,20220923_171633,1663978593.556466580,3746823393.556466580,10.97242,90.44172,27.43365,-162.90783,-187.00912,-362.24637,60.77669,81.08205,9.30274
2244,20220923_171634,1663978594.056295390,3746823394.056295390,10.96959,90.44542,27.42823,-162.91780,-187.01097,-362.24267,60.77731,81.07909,9.30237
2245,20220923_171634,1663978594.556589600,3746823394.556589600,10.96552,90.44678,27.43611,-162.91633,-187.01122,-362.24525,60.78643,81.08328,9.30533
2246,20220923_171635,1663978595.056841370,3746823395.056841370,10.96676,90.44443,27.43439,-162.91349,-187.01233,-362.24809,60.78446,81.08488,9.30767
2247,20220923_171635,1663978595.556613440,3746823395.556613440,10.96294,90.44912,27.44191,-162.91424,-187.00752,-362.24575,60.78359,81.08106,9.30557
2248,20220923_171636,1663978596.056711200,3746823396.056711200,10.96786,90.44382,27.43143,-162.91288,-187.01023,-362.24155,60.78298,81.08747,9.30175
2249,20220923_171636,1663978596.556447980,3746823396.556447980,10.96158,90.44148,27.43143,-162.92027,-187.00937,-362.24144,60.78113,81.08538,9.30385
2250,20220923_171637,1663978597.056639190,3746823397.056639190,10.97008,90.44961,27.43562,-162.92089,-187.01171,-362.24020,60.78803,81.08562,9.30385
2251,20220923_171637,1663978597.556512830,3746823397.556512830,10.96528,90.44456,27.43106,-162.91572,-187.00875,-362.23886,60.77867,81.08020,9.30373
2252,20220923_171638,1663978598.056666370,3746823398.056666370,10.96614,90.43950,27.43858,-162.91473,-187.00974,-362.23440,60.77780,81.08020,9.30237
2253,20220923_171638,1663978598.556725020,3746823398.556725020,10.96688,90.44653,27.42909,-162.91831,-187.01171,-362.23688,60.78125,81.08291,9.30311
2254,20220923_171639,1663978599.056332110,3746823399.056332110,10.96552,90.44665,27.43500,-162.91854,-187.00900,-362.24167,60.78224,81.08291,9.30373
2255,20220923_171639,1663978599.556729790,3746823399.556729790,10.96047,90.44530,27.43427,-162.91854,-187.01676,-362.24070,60.77842,81.08390,9.30779
2256,20220923_171640,1663978600.056180950,3746823400.056180950,10.96651,90.44259,27.43500,-162.91411,-187.01429,-362.24685,60.77867,81.08981,9.30533
2257,20220923_171640,1663978600.556707380,3746823400.556707380,10.96183,90.44764,27.43081,-162.92138,-187.01258,-362.24451,60.78298,81.08513,9.30767
2258,20220923_171641,1663978601.056656840,3746823401.056656840,10.96441,90.44788,27.43143,-162.91683,-187.00912,-362.23898,60.78014,81.08341,9.30434
2259,20220923_171641,1663978601.556570530,3746823401.556570530,10.96466,90.44271,27.43636,-162.92348,-187.01307,-362.24291,60.78606,81.08254,9.30459
2260,20220923_171642,1663978602.056700230,3746823402.056700230,10.96836,90.44665,27.43550,-162.91806,-187.00900,-362.24256,60.77842,81.08624,9.30434
2261,20220923_171642,1663978602.556200030,3746823402.556200030,10.96244,90.44320,27.43303,-162.91559,-187.00739,-362.24315,60.78101,81.08575,9.30508
2262,20220923_171643,1663978603.056095120,3746823403.056095120,10.96614,90.44801,27.43895,-162.91806,-187.00469,-362.24120,60.78261,81.08414,9.30989
2263,20220923_171643,1663978603.556796070,3746823403.556796070,10.96885,90.44123,27.43562,-162.91572,-187.00813,-362.24046,60.77867,81.07983,9.29769
2264,20220923_171644,1663978604.057740210,3746823404.057740210,10.96823,90.44271,27.43956,-162.91854,-187.00998,-362.24267,60.77940,81.08279,9.30545
2265,20220923_171644,1663978604.557673450,3746823404.557673450,10.96478,90.44542,27.43365,-162.91720,-187.00665,-362.24389,60.77817,81.08267,9.30594
2266,20220923_171645,1663978605.057728770,3746823405.057728770,10.96725,90.44678,27.43500,-162.92002,-187.00974,-362.24463,60.78039,81.08217,9.30212
2267,20220923_171645,1663978605.557956220,3746823405.557956220,10.96491,90.44788,27.43574,-162.91990,-187.00480,-362.24637,60.78631,81.08094,9.30903
2268,20220923_171646,1663978606.057802200,3746823406.057802200,10.96084,90.44283,27.43796,-162.92434,-187.00370,-362.24513,60.78581,81.08106,9.30114
2269,20220923_171646,1663978606.558051110,3746823406.558051110,10.96959,90.45060,27.44067,-162.92323,-187.01295,-362.24821,60.78557,81.08513,9.30508
2270,20220923_171647,1663978607.058801650,3746823407.058801650,10.96146,90.45614,27.43242,-162.91621,-187.01295,-362.24353,60.78249,81.08747,9.30755
2271,20220923_171647,1663978607.558823110,3746823407.558823110,10.96441,90.44456,27.44018,-162.91288,-187.00494,-362.24182,60.78125,81.08488,9.30434
2272,20220923_171648,1663978608.058761600,3746823408.058761600,10.96515,90.45146,27.43636,-162.91953,-187.00752,-362.23836,60.78175,81.08760,9.30681
2273,20220923_171648,1663978608.559052940,3746823408.559052940,10.96294,90.44431,27.44388,-162.92187,-187.01369,-362.24699,60.78865,81.08661,9.30508
2274,20220923_171649,1663978609.059773440,3746823409.059773440,10.96072,90.44899,27.44055,-162.91670,-187.01479,-362.24797,60.78729,81.08427,9.30508
2275,20220923_171649,1663978609.560019020,3746823409.560019020,10.97304,90.45318,27.44104,-162.92002,-187.00863,-362.24957,60.77669,81.08390,9.30360
2276,20220923_171650,1663978610.059343340,3746823410.059343340,10.96860,90.45220,27.43636,-162.92150,-187.00850,-362.23812,60.78532,81.08587,9.30730
2277,20220923_171650,1663978610.559137820,3746823410.559137820,10.96836,90.45565,27.43525,-162.92582,-187.01307,-362.24256,60.78458,81.08451,9.30077
2278,20220923_171651,1663978611.059383390,3746823411.059383390,10.96589,90.44986,27.43883,-162.92840,-187.01208,-362.24501,60.78286,81.08353,9.30360
2279,20220923_171651,1663978611.559757710,3746823411.559757710,10.96380,90.45417,27.43698,-162.92187,-187.01097,-362.24551,60.78852,81.08291,9.30767
2280,20220923_171652,1663978612.059946540,3746823412.059946540,10.96429,90.44641,27.43513,-162.92323,-187.00986,-362.25166,60.78705,81.08686,9.30496
