index,x,y,z,B_x,B_y,B_z
1281,-21.799999999999997,-61.94387755102042,-103.66775510204083,-0.5287729920812332,-0.41886624866827304,-1.9910867537098778
1282,-21.799999999999997,-61.94387755102042,-102.03510204081634,-0.5280432873627738,-0.4201878348080115,-1.9974913025548844
1283,-21.799999999999997,-61.94387755102042,-100.40244897959185,-0.5273568501486565,-0.4215188466712121,-2.003903164566033
1284,-21.799999999999997,-61.94387755102042,-98.76979591836735,-0.526716407970067,-0.42286040215577003,-2.0103220587294484
1285,-21.799999999999997,-61.94387755102042,-97.13714285714286,-0.526124676742814,-0.4242135943568499,-2.0167476725621416
1286,-21.799999999999997,-61.94387755102042,-95.50448979591837,-0.5255843580173973,-0.42557949345478363,-2.0231796599418885
1287,-21.799999999999997,-61.94387755102042,-93.87183673469389,-0.5250981365189062,-0.4269591484180637,-2.029617639313411
1288,-21.799999999999997,-61.94387755102042,-92.2391836734694,-0.5246686779356899,-0.4283535885195775,-2.0360611922210374
1289,-21.799999999999997,-61.94387755102042,-90.60653061224491,-0.5242986269209062,-0.42976382467172414,-2.042509862123426
1290,-21.799999999999997,-61.94387755102042,-88.97387755102042,-0.5239906052774224,-0.4311908505904327,-2.048963153451414
1291,-21.799999999999997,-61.94387755102042,-87.34122448979593,-0.5237472103008827,-0.43263564380091424,-2.0554205308755122
1292,-21.799999999999997,-61.94387755102042,-85.70857142857143,-0.5235710132603657,-0.4340991664985694,-2.061881418753954
1293,-21.799999999999997,-61.94387755102042,-84.07591836734694,-0.5234645579989561,-0.43558236627924174,-2.0683452007366334
1294,-21.799999999999997,-61.94387755102042,-82.44326530612246,-0.5234303596406882,-0.43708617675193295,-2.0748112195038626
1295,-21.799999999999997,-61.94387755102042,-80.81061224489797,-0.5234709033910327,-0.43861151804699716,-2.0812787766220797
1296,-21.799999999999997,-61.94387755102042,-79.17795918367348,-0.5235886434226096,-0.44015929723163794,-2.0877471325010877
1297,-21.799999999999997,-61.94387755102042,-77.54530612244899,-0.5237860018372018,-0.4417304086438065,-2.094215506439987
1298,-21.799999999999997,-61.94387755102042,-75.91265306122449,-0.5240653676983555,-0.44332573415442766,-2.100683076750588
1299,-21.799999999999997,-61.94387755102042,-74.28,-0.5244290961294666,-0.4449461433675026,-2.107148980948823
1300,-21.799999999999997,-51.33163265306126,-154.28000000000003,-0.5838235816374606,-0.3658642386708806,-1.8068333188580574
1301,-21.799999999999997,-51.33163265306126,-152.64734693877554,-0.5825207186273857,-0.36736299274844697,-1.8125741980464092
1302,-21.799999999999997,-51.33163265306126,-151.01469387755105,-0.581192086621563,-0.3688931269915017,-1.8183185713258272
1303,-21.799999999999997,-51.33163265306126,-149.38204081632657,-0.5798396673865405,-0.3704497151331765,-1.8240680650063918
1304,-21.799999999999997,-51.33163265306126,-147.74938775510208,-0.5784655825711766,-0.37202724233826245,-1.8298242478888103
1305,-21.799999999999997,-51.33163265306126,-146.1167346938776,-0.5770719217710152,-0.3736199634089985,-1.8355886808268096
1306,-21.799999999999997,-51.33163265306126,-144.4840816326531,-0.5756606853657935,-0.3752220359404035,-1.8413629436188739
1307,-21.799999999999997,-51.33163265306126,-142.85142857142858,-0.5742337752449274,-0.3768275631323803,-1.847148651971093
1308,-21.799999999999997,-51.33163265306126,-141.2187755102041,-0.5727930032672894,-0.3784306095137424,-1.8529474689341274
1309,-21.799999999999997,-51.33163265306126,-139.5861224489796,-0.5713401069807098,-0.38002521930398103,-1.8587611090932992
1310,-21.799999999999997,-51.33163265306126,-137.95346938775512,-0.5698767696107012,-0.38160546972161313,-1.8645913261338531
1311,-21.799999999999997,-51.33163265306126,-136.32081632653063,-0.5684046458697694,-0.38316563480752563,-1.870439855276116
1312,-21.799999999999997,-51.33163265306126,-134.68816326530614,-0.5669254011519058,-0.384700641999963,-1.8763082395701005
1313,-21.799999999999997,-51.33163265306126,-133.05551020408166,-0.5654407719704828,-0.3862070010370857,-1.8821974698216408
1314,-21.799999999999997,-51.33163265306126,-131.42285714285717,-0.5639526204414054,-0.3876836443792584,-1.888107657656061
1315,-21.799999999999997,-51.33163265306126,-129.79020408163268,-0.5624629305656903,-0.38913158931394776,-1.8940381683053875
1316,-21.799999999999997,-51.33163265306126,-128.1575510204082,-0.5609737686946268,-0.39055289424895534,-1.899988028201486
1317,-21.799999999999997,-51.33163265306126,-126.52489795918369,-0.5594872579302752,-0.39194995328140436,-1.9059561987737563
1318,-21.799999999999997,-51.33163265306126,-124.8922448979592,-0.5580055701615159,-0.39332520517881164,-1.911941686780695
1319,-21.799999999999997,-51.33163265306126,-123.25959183673471,-0.5565309250504455,-0.3946810296084493,-1.9179435802650122
1320,-21.799999999999997,-51.33163265306126,-121.62693877551023,-0.5550655904611936,-0.39601971091838806,-1.9239610571845915
1321,-21.799999999999997,-51.33163265306126,-119.99428571428572,-0.5536118825254057,-0.3973434267857954,-1.9299933836410013
1322,-21.799999999999997,-51.33163265306126,-118.36163265306124,-0.5521721648859348,-0.3986542469619181,-1.9360399077017707
1323,-21.799999999999997,-51.33163265306126,-116.72897959183675,-0.5507488470945674,-0.3999541365631103,-1.9421000511915256
1324,-21.799999999999997,-51.33163265306126,-115.09632653061226,-0.5493443822812267,-0.401244961561396,-1.9481733005529396
1325,-21.799999999999997,-51.33163265306126,-113.46367346938777,-0.5479612642464851,-0.4025284953458623,-1.954259197374883
1326,-21.799999999999997,-51.33163265306126,-111.83102040816328,-0.5466020241283829,-0.40380642574255177,-1.960357328953906
1327,-21.799999999999997,-51.33163265306126,-110.1983673469388,-0.5452692267783519,-0.4050803621284942,-1.966467319128828
1328,-21.799999999999997,-51.33163265306126,-108.56571428571431,-0.5439654669586318,-0.4063518424079007,-1.972588819548358
1329,-21.799999999999997,-51.33163265306126,-106.93306122448982,-0.5426933654532071,-0.40762233970185946,-1.9787215014750252
1330,-21.799999999999997,-51.33163265306126,-105.30040816326533,-0.5414555651638047,-0.4088932686554827,-1.9848650481865988
1331,-21.799999999999997,-51.33163265306126,-103.66775510204083,-0.5402547272441254,-0.4101659913055755,-1.991019148004849
1332,-21.799999999999997,-51.33163265306126,-102.03510204081634,-0.5390935273122182,-0.41144182247865757,-1.9971834879571873
1333,-21.799999999999997,-51.33163265306126,-100.40244897959185,-0.5379746517678221,-0.4127220347103062,-2.003357748059761
1334,-21.799999999999997,-51.33163265306126,-98.76979591836735,-0.5369007942331194,-0.41400786269026923,-2.0095415961981047
1335,-21.799999999999997,-51.33163265306126,-97.13714285714286,-0.5358746521275641,-0.41530050724844614,-2.015734683573486
1336,-21.799999999999997,-51.33163265306126,-95.50448979591837,-0.5348989233827268,-0.416601138904106,-2.021936640678174
1337,-21.799999999999997,-51.33163265306126,-93.87183673469389,-0.5339763032992373,-0.41791090100429784,-2.0281470737602803
1338,-21.799999999999997,-51.33163265306126,-92.2391836734694,-0.5331094815448054,-0.41923091248070676,-2.0343655617385554
1339,-21.799999999999997,-51.33163265306126,-90.60653061224491,-0.5323011392919135,-0.42056227025482684,-2.040591653527649
1340,-21.799999999999997,-51.33163265306126,-88.97387755102042,-0.5315539464908063,-0.4219060513212938,-2.046824865736493
1341,-21.799999999999997,-51.33163265306126,-87.34122448979593,-0.5308705592750655,-0.42326331453912047,-2.0530646807039226
1342,-21.799999999999997,-51.33163265306126,-85.70857142857143,-0.5302536174947541,-0.4246351021587742,-2.0593105448386897
1343,-21.799999999999997,-51.33163265306126,-84.07591836734694,-0.5297057423739311,-0.4260224411115203,-2.0655618672329883
1344,-21.799999999999997,-51.33163265306126,-82.44326530612246,-0.5292295342879427,-0.4274263440870172,-2.0718180185216912
1345,-21.799999999999997,-51.33163265306126,-80.81061224489797,-0.5288275706572563,-0.42884781042108955,-2.078078329961601
1346,-21.799999999999997,-51.33163265306126,-79.17795918367348,-0.5285024039544446,-0.4302878268163539,-2.0843420927076526
1347,-21.799999999999997,-51.33163265306126,-77.54530612244899,-0.5282565598208819,-0.4317473679149373,-2.0906085572651047
1348,-21.799999999999997,-51.33163265306126,-75.91265306122449,-0.5280925352905861,-0.433227396740854,-2.096876933098992
1349,-21.799999999999997,-51.33163265306126,-74.28,-0.5280127971183717,-0.43472886502970454,-2.103146388383662
1350,-21.799999999999997,-40.71938775510205,-154.28000000000003,-0.6086787833376412,-0.3547350651458032,-1.8178413058523226
1351,-21.799999999999997,-40.71938775510205,-152.64734693877554,-0.6070011668672741,-0.3562824842420511,-1.823241183520496
1352,-21.799999999999997,-40.71938775510205,-151.01469387755105,-0.6052949513661865,-0.35786515353962756,-1.8286415108624094
1353,-21.799999999999997,-40.71938775510205,-149.38204081632657,-0.603561882307595,-0.3594781288172726,-1.8340444526607769
1354,-21.799999999999997,-40.71938775510205,-147.74938775510208,-0.6018039232903796,-0.36111577529580074,-1.8394521256579814
1355,-21.799999999999997,-40.71938775510205,-146.1167346938776,-0.6000231277674359,-0.3627720424745391,-1.8448666301458854
1356,-21.799999999999997,-40.71938775510205,-144.4840816326531,-0.5982215589772757,-0.36444064964685197,-1.8502900701978948
1357,-21.799999999999997,-40.71938775510205,-142.85142857142858,-0.5964012506835523,-0.36611520114986007,-1.855724562307186
1358,-21.799999999999997,-40.71938775510205,-141.2187755102041,-0.5945641930674483,-0.3677892713373154,-1.8611722323252664
1359,-21.799999999999997,-40.71938775510205,-139.5861224489796,-0.5927123332067339,-0.36945649787855217,-1.866635196472064
1360,-21.799999999999997,-40.71938775510205,-137.95346938775512,-0.5908475852692483,-0.37111072621488006,-1.8721155155745617
1361,-21.799999999999997,-40.71938775510205,-136.32081632653063,-0.5889718493614104,-0.3727462590979158,-1.8776151043962113
1362,-21.799999999999997,-40.71938775510205,-134.68816326530614,-0.5870870390586269,-0.37435825236063636,-1.8831355814119668
1363,-21.799999999999997,-40.71938775510205,-133.05551020408166,-0.585195113384362,-0.3759431908956259,-1.888678085599894
1364,-21.799999999999997,-40.71938775510205,-131.42285714285717,-0.5832981005034874,-0.3774991912998331,-1.8942431598645193
1365,-21.799999999999997,-40.71938775510205,-129.79020408163268,-0.5813981012704268,-0.3790258909643214,-1.899830795323032
1366,-21.799999999999997,-40.71938775510205,-128.1575510204082,-0.5794972768389606,-0.3805240173544533,-1.9054405998825548
1367,-21.799999999999997,-40.71938775510205,-126.52489795918369,-0.5775978342084649,-0.38199493202431256,-1.9110719759048713
1368,-21.799999999999997,-40.71938775510205,-124.8922448979592,-0.5757020173679095,-0.38344031219695296,-1.9167242432982192
1369,-21.799999999999997,-40.71938775510205,-123.25959183673471,-0.5738121039302548,-0.3848619687026016,-1.922396708583923
1370,-21.799999999999997,-40.71938775510205,-121.62693877551023,-0.5719304048698248,-0.38626175044053923,-1.9280886995224282
1371,-21.799999999999997,-40.71938775510205,-119.99428571428572,-0.570059265494077,-0.3876414957420664,-1.933799580889267
1372,-21.799999999999997,-40.71938775510205,-118.36163265306124,-0.568201066615714,-0.38900300803737764,-1.9395287603307052
1373,-21.799999999999997,-40.71938775510205,-116.72897959183675,-0.5663582254323956,-0.3903480441897713,-1.9452756889389304
1374,-21.799999999999997,-40.71938775510205,-115.09632653061226,-0.5645331959056783,-0.39167830960822414,-1.9510398589349451
1375,-21.799999999999997,-40.71938775510205,-113.46367346938777,-0.5627284685760046,-0.39299545710451866,-1.956820799727347
1376,-21.799999999999997,-40.71938775510205,-111.83102040816328,-0.5609465698196772,-0.3943010878667579,-1.9626180730581302
1377,-21.799999999999997,-40.71938775510205,-110.1983673469388,-0.5591900605887439,-0.39559675363958746,-1.9684312676591862
1378,-21.799999999999997,-40.71938775510205,-108.56571428571431,-0.5574615346905745,-0.39688395957602296,-1.9742599936888112
1379,-21.799999999999997,-40.71938775510205,-106.93306122448982,-0.5557636166685604,-0.39816416743138205,-1.9801038771280588
1380,-21.799999999999997,-40.71938775510205,-105.30040816326533,-0.5540989593476127,-0.39943879888994616,-1.9859625542619561
1381,-21.799999999999997,-40.71938775510205,-103.66775510204083,-0.552470241103542,-0.40070923888499266,-1.991835666334425
1382,-21.799999999999997,-40.71938775510205,-102.03510204081634,-0.5508801629125095,-0.40197683882031754,-1.9977228544395906
1383,-21.799999999999997,-40.71938775510205,-100.40244897959185,-0.5493314452314699,-0.4032429196318361,-2.0036237546933178
1384,-21.799999999999997,-40.71938775510205,-98.76979591836735,-0.5478268247551199,-0.4045087746486331,-2.009537993714103
1385,-21.799999999999997,-40.71938775510205,-97.13714285714286,-0.5463690510898758,-0.4057756722291117,-2.0154651844307185
1386,-21.799999999999997,-40.71938775510205,-95.50448979591837,-0.5449608833807638,-0.4070448581595727,-2.0214049222249537
1387,-21.799999999999997,-40.71938775510205,-93.87183673469389,-0.5436050869215805,-0.4083175578094824,-2.0273567814107682
1388,-21.799999999999997,-40.71938775510205,-92.2391836734694,-0.5423044297759176,-0.40959497804652756,-2.0333203120452907
1389,-21.799999999999997,-40.71938775510205,-90.60653061224491,-0.541061679431472,-0.4108783089167716,-2.0392950370629315
1390,-21.799999999999997,-40.71938775510205,-88.97387755102042,-0.5398795995076213,-0.4121687251005639,-2.0452804497207593
1391,-21.799999999999997,-40.71938775510205,-87.34122448979593,-0.5387609465328715,-0.41346738715613895,-2.05127601134079
1392,-21.799999999999997,-40.71938775510205,-85.70857142857143,-0.5377084668058316,-0.4147754425648671,-2.057281149333412
1393,-21.799999999999997,-40.71938775510205,-84.07591836734694,-0.5367248933519413,-0.41609402659283035,-2.0632952554851425
1394,-21.799999999999997,-40.71938775510205,-82.44326530612246,-0.5358129429851104,-0.41742426298445423,-2.0693176844934102
1395,-21.799999999999997,-40.71938775510205,-80.81061224489797,-0.5349753134821071,-0.4187672645028542,-2.0753477527311173
1396,-21.799999999999997,-40.71938775510205,-79.17795918367348,-0.534214680876115,-0.420124133332493,-2.0813847372236713
1397,-21.799999999999997,-40.71938775510205,-77.54530612244899,-0.5335336968742972,-0.4214959613591063,-2.0874278748218
1398,-21.799999999999997,-40.71938775510205,-75.91265306122449,-0.5329349864025517,-0.4228838303396927,-2.0934763615540977
1399,-21.799999999999997,-40.71938775510205,-74.28,-0.5324211452807468,-0.42428881197746904,-2.099529352143735
1400,-21.799999999999997,-30.10714285714289,-154.28000000000003,-0.6338228832448429,-0.34387241664523316,-1.830147480248021
1401,-21.799999999999997,-30.10714285714289,-152.64734693877554,-0.6317744670777117,-0.3453837041126562,-1.8352358135502254
1402,-21.799999999999997,-30.10714285714289,-151.01469387755105,-0.6296986023648756,-0.34692862620138243,-1.8403204389920145
1403,-21.799999999999997,-30.10714285714289,-149.38204081632657,-0.6275965691368128,-0.348503055673703,-1.8454038230050474
1404,-21.799999999999997,-30.10714285714289,-147.74938775510208,-0.6254697555594682,-0.35010252979553513,-1.850488375402703
1405,-21.799999999999997,-30.10714285714289,-146.1167346938776,-0.6233196465072162,-0.35172232587165553,-1.855576442765801
1406,-21.799999999999997,-30.10714285714289,-144.4840816326531,-0.6211478097598508,-0.3533575526914916,-1.8606702990874098
1407,-21.799999999999997,-30.10714285714289,-142.85142857142858,-0.6189558824718269,-0.355003253404405,-1.865772132673559
1408,-21.799999999999997,-30.10714285714289,-141.2187755102041,-0.6167455598704095,-0.3566545158311243,-1.8708840287397077
1409,-21.799999999999997,-30.10714285714289,-139.5861224489796,-0.6145185872440777,-0.35830658639861923,-1.8760079478781373
1410,-21.799999999999997,-30.10714285714289,-137.95346938775512,-0.6122767554498658,-0.35995498319579156,-1.8811457015609037
1411,-21.799999999999997,-30.10714285714289,-136.32081632653063,-0.6100218995297766,-0.361595602123316,-1.8862989269544848
1412,-21.799999999999997,-30.10714285714289,-134.68816326530614,-0.6077558996224113,-0.36322480845220895,-1.8914690642739949
1413,-21.799999999999997,-30.10714285714289,-133.05551020408166,-0.605480683186677,-0.3648395054827631,-1.896657340288181
1414,-21.799999999999997,-30.10714285714289,-131.42285714285717,-0.60319822760869,-0.3664371734623586,-1.9018647610471682
1415,-21.799999999999997,-30.10714285714289,-129.79020408163268,-0.6009105624897941,-0.3680158756872487,-1.907092115409223
1416,-21.799999999999997,-30.10714285714289,-128.1575510204082,-0.5986197712341017,-0.36957423377814536,-1.9123399889151713
1417,-21.799999999999997,-30.10714285714289,-126.52489795918369,-0.5963279918578159,-0.37111137870159894,-1.917608785715414
1418,-21.799999999999997,-30.10714285714289,-124.8922448979592,-0.5940374171452838,-0.37262688667749444,-1.9228987552030752
1419,-21.799999999999997,-30.10714285714289,-123.25959183673471,-0.5917502943554389,-0.3741207091975838,-1.9282100199349816
1420,-21.799999999999997,-30.10714285714289,-121.62693877551023,-0.5894689246564759,-0.3755931045875869,-1.9335426020929285
1421,-21.799999999999997,-30.10714285714289,-119.99428571428572,-0.5871956623979777,-0.3770445759584362,-1.9388964467266074
1422,-21.799999999999997,-30.10714285714289,-118.36163265306124,-0.584932914252903,-0.3784758179346781,-1.944271440962889
1423,-21.799999999999997,-30.10714285714289,-116.72897959183675,-0.5826831382116495,-0.3798876727095504,-1.9496674290718197
1424,-21.799999999999997,-30.10714285714289,-115.09632653061226,-0.580448842382232,-0.3812810948418601,-1.9550842237118955
1425,-21.799999999999997,-30.10714285714289,-113.46367346938777,-0.578232583547365,-0.38265712365724625,-1.9605216138845627
1426,-21.799999999999997,-30.10714285714289,-111.83102040816328,-0.5760369654381421,-0.384016861948993,-1.9659793701845079
1427,-21.799999999999997,-30.10714285714289,-110.1983673469388,-0.5738646366988469,-0.3853614597284505,-1.9714572479040173
1428,-21.799999999999997,-30.10714285714289,-108.56571428571431,-0.5717182885343668,-0.38669210192984593,-1.9769549884813244
1429,-21.799999999999997,-30.10714285714289,-106.93306122448982,-0.5696006520464536,-0.3880099991622359,-1.9824723197035912
1430,-21.799999999999997,-30.10714285714289,-105.30040816326533,-0.5675144952769564,-0.38931638077851716,-1.9880089549980333
1431,-21.799999999999997,-30.10714285714289,-103.66775510204083,-0.5654626199853929,-0.39061248969133544,-1.9935645920771634
1432,-21.799999999999997,-30.10714285714289,-102.03510204081634,-0.5634478581941416,-0.3918995784923638,-1.999138911147317
1433,-21.799999999999997,-30.10714285714289,-100.40244897959185,-0.5614730685385076,-0.39317890653795473,-2.004731572843011
1434,-21.799999999999997,-30.10714285714289,-98.76979591836735,-0.5595411324598238,-0.3944517377434522,-2.010342216012817
1435,-21.799999999999997,-30.10714285714289,-97.13714285714286,-0.5576549502802166,-0.3957193388917375,-2.0159704554525604
1436,-21.799999999999997,-30.10714285714289,-95.50448979591837,-0.5558174371963354,-0.3969829783103478,-2.0216158796581585
1437,-21.799999999999997,-30.10714285714289,-93.87183673469389,-0.5540315192279053,-0.39824392480812776,-2.0272780486518522
1438,-21.799999999999997,-30.10714285714289,-92.2391836734694,-0.5523001291533447,-0.39950344678987193,-2.032956491920876
1439,-21.799999999999997,-30.10714285714289,-90.60653061224491,-0.5506262024631106,-0.40076281148943593,-2.0386507064959405
1440,-21.799999999999997,-30.10714285714289,-88.97387755102042,-0.549012673357776,-0.40202328427815104,-2.044360155187735
1441,-21.799999999999997,-30.10714285714289,-87.34122448979593,-0.5474624708145654,-0.4032861280168092,-2.050084264992517
1442,-21.799999999999997,-30.10714285714289,-85.70857142857143,-0.545978514743986,-0.40455260242995905,-2.055822425672088
1443,-21.799999999999997,-30.10714285714289,-84.07591836734694,-0.5445637122543019,-0.40582396348735017,-2.061573988509193
1444,-21.799999999999997,-30.10714285714289,-82.44326530612246,-0.5432209540398425,-0.407101462783622,-2.067338265235981
1445,-21.799999999999997,-30.10714285714289,-80.81061224489797,-0.541953110905645,-0.4083863469100564,-2.0731145271307625
1446,-21.799999999999997,-30.10714285714289,-79.17795918367348,-0.5407630304393365,-0.40967985681624697,-2.0789020042762205
1447,-21.799999999999997,-30.10714285714289,-77.54530612244899,-0.539653533838905,-0.4109832271616156,-2.0846998849711422
1448,-21.799999999999997,-30.10714285714289,-75.91265306122449,-0.5386274129023434,-0.41229768565682434,-2.09050731528687
1449,-21.799999999999997,-30.10714285714289,-74.28,-0.5376874271848138,-0.4136244523982029,-2.0963233987589174
1450,-21.799999999999997,-19.494897959183675,-154.28000000000003,-0.6595941605408093,-0.3335541923877088,-1.8433339524159438
1451,-21.799999999999997,-19.494897959183675,-152.64734693877554,-0.6571807452869152,-0.33498624466235327,-1.8481268140921419
1452,-21.799999999999997,-19.494897959183675,-151.01469387755105,-0.6547413876759407,-0.33645458339064405,-1.85291033660702
1453,-21.799999999999997,-19.494897959183675,-149.38204081632657,-0.6522771299092867,-0.33795554623894475,-1.8576870688425
1454,-21.799999999999997,-19.494897959183675,-147.74938775510208,-0.6497890566214224,-0.3394853057189593,-1.8624595002759188
1455,-21.799999999999997,-19.494897959183675,-146.1167346938776,-0.6472782995562056,-0.3410399120566474,-1.8672300526984689
1456,-21.799999999999997,-19.494897959183675,-144.4840816326531,-0.6447460416611648,-0.34261534171362484,-1.872001071334748
1457,-21.799999999999997,-19.494897959183675,-142.85142857142858,-0.6421935208091618,-0.34420755000446235,-1.8767748154915234
1458,-21.799999999999997,-19.494897959183675,-141.2187755102041,-0.6396220333475924,-0.3458125259536118,-1.8815534489579537
1459,-21.799999999999997,-19.494897959183675,-139.5861224489796,-0.6370329376280601,-0.3474263473326218,-1.8863390304800323
1460,-21.799999999999997,-19.494897959183675,-137.95346938775512,-0.6344276576001846,-0.349045233735211,-1.8911335047214113
1461,-21.799999999999997,-19.494897959183675,-136.32081632653063,-0.6318076864763533,-0.35066559559336596,-1.895938694180927
1462,-21.799999999999997,-19.494897959183675,-134.68816326530614,-0.629174590407473,-0.3522840772326852,-1.9007562925457506
1463,-21.799999999999997,-19.494897959183675,-133.05551020408166,-0.6265300120568895,-0.35389759240600327,-1.905587859907964
1464,-21.799999999999997,-19.494897959183675,-131.42285714285717,-0.6238756739335294,-0.3555033512201078,-1.9104348201599066
1465,-21.799999999999997,-19.494897959183675,-129.79020408163268,-0.6212133813394232,-0.35709887793898076,-1.9152984607234567
1466,-21.799999999999997,-19.494897959183675,-128.1575510204082,-0.6185450248017794,-0.3586820197453946,-1.9201799345835155
1467,-21.799999999999997,-19.494897959183675,-126.52489795918369,-0.6158725818848438,-0.36025094709810546,-1.925080264416196
1468,-21.799999999999997,-19.494897959183675,-124.8922448979592,-0.613198118311427,-0.36180414677133754,-1.9300003484539987
1469,-21.799999999999997,-19.494897959183675,-123.25959183673471,-0.6105237883557137,-0.3633404089560166,-1.934940967634188
1470,-21.799999999999997,-19.494897959183675,-121.62693877551023,-0.6078518344987422,-0.3648588099293164,-1.9399027935390398
1471,-21.799999999999997,-19.494897959183675,-119.99428571428572,-0.6051845863617054,-0.36635869177115055,-1.944886396654164
1472,-21.799999999999997,-19.494897959183675,-118.36163265306124,-0.6025244589493042,-0.3678396404599127,-1.9498922545306625
1473,-21.799999999999997,-19.494897959183675,-116.72897959183675,-0.5998739502477584,-0.36930146346065484,-1.9549207595219258
1474,-21.799999999999997,-19.494897959183675,-115.09632653061226,-0.5972356382297193,-0.3707441676685157,-1.9599722258607564
1475,-21.799999999999997,-19.494897959183675,-113.46367346938777,-0.5946121773229152,-0.37216793832466166,-1.9650468959328604
1476,-21.799999999999997,-19.494897959183675,-111.83102040816328,-0.5920062944017594,-0.37357311930361803,-1.9701449456822244
1477,-21.799999999999997,-19.494897959183675,-110.1983673469388,-0.5894207843621189,-0.3749601949917434,-1.975266489146084
1478,-21.799999999999997,-19.494897959183675,-108.56571428571431,-0.5868585053399578,-0.37632977383983857,-1.9804115821626844
1479,-21.799999999999997,-19.494897959183675,-106.93306122448982,-0.5843223736325776,-0.3776825735740168,-1.9855802253251937
1480,-21.799999999999997,-19.494897959183675,-105.30040816326533,-0.5818153583801653,-0.37901940798526823,-1.990772366271493
1481,-21.799999999999997,-19.494897959183675,-103.66775510204083,-0.5793404760634076,-0.38034117517976185,-1.9959879014065374
1482,-21.799999999999997,-19.494897959183675,-102.03510204081634,-0.5769007848697676,-0.38164884715249414,-2.0012266771531975
1483,-21.799999999999997,-19.494897959183675,-100.40244897959185,-0.5744993789774107,-0.38294346054186335,-2.006488490822284
1484,-21.799999999999997,-19.494897959183675,-98.76979591836735,-0.5721393828032824,-0.3842261084266738,-2.0117730911839926
1485,-21.799999999999997,-19.494897959183675,-97.13714285714286,-0.5698239452572516,-0.3854979330358681,-2.017080178813245
1486,-21.799999999999997,-19.494897959183675,-95.50448979591837,-0.567556234040488,-0.3867601192529584,-2.0224094062713505
1487,-21.799999999999997,-19.494897959183675,-93.87183673469389,-0.5653394300224122,-0.38801388881041277,-2.02776037817633
1488,-21.799999999999997,-19.494897959183675,-92.2391836734694,-0.5631767217265278,-0.38926049508200933,-2.0331326512050936
1489,-21.799999999999997,-19.494897959183675,-90.60653061224491,-0.561071299952026,-0.3905012183935668,-2.0385257340622305
1490,-21.799999999999997,-19.494897959183675,-88.97387755102042,-0.5590263525535235,-0.39173736178375407,-2.043939087442898
1491,-21.799999999999997,-19.494897959183675,-87.34122448979593,-0.557045059398714,-0.39297024715611073,-2.049372124010964
1492,-21.799999999999997,-19.494897959183675,-85.70857142857143,-0.5551305875201784,-0.3942012117732112,-2.0548242084081636
1493,-21.799999999999997,-19.494897959183675,-84.07591836734694,-0.5532860864747029,-0.39543160505093766,-2.060294657305553
1494,-21.799999999999997,-19.494897959183675,-82.44326530612246,-0.5515146839203346,-0.39666278561686497,-2.0657827395049795
1495,-21.799999999999997,-19.494897959183675,-80.81061224489797,-0.5498194814192487,-0.3978961186032919,-2.0712876760953014
1496,-21.799999999999997,-19.494897959183675,-79.17795918367348,-0.5482035504727953,-0.39913297314984675,-2.076808640665641
1497,-21.799999999999997,-19.494897959183675,-77.54530612244899,-0.5466699287913777,-0.4003747200932466,-2.082344759576304
1498,-21.799999999999997,-19.494897959183675,-75.91265306122449,-0.5452216168022801,-0.40162272982764335,-2.0878951122864917
1499,-21.799999999999997,-19.494897959183675,-74.28,-0.5438615743948993,-0.40287837031891627,-2.0934587317368987
1500,-21.799999999999997,-8.882653061224516,-154.28000000000003,-0.6863497784732076,-0.3243678315722853,-1.8568555379628187
1501,-21.799999999999997,-8.882653061224516,-152.64734693877554,-0.6835798525792391,-0.32570076826015537,-1.8613602197333998
1502,-21.799999999999997,-8.882653061224516,-151.01469387755105,-0.6807857311231622,-0.327076085768919,-1.865848878021371
1503,-21.799999999999997,-8.882653061224516,-149.38204081632657,-0.6779681493397298,-0.3284902458528549,-1.8703241696300132
1504,-21.799999999999997,-8.882653061224516,-147.74938775510208,-0.6751278277863335,-0.3299395686190536,-1.8747887088547932
1505,-21.799999999999997,-8.882653061224516,-146.1167346938776,-0.6722654854900938,-0.3314202648863329,-1.879245061393629
1506,-21.799999999999997,-8.882653061224516,-144.4840816326531,-0.6693818542052767,-0.3329284715208338,-1.8836957380474946
1507,-21.799999999999997,-8.882653061224516,-142.85142857142858,-0.6664776934485914,-0.33446028889500923,-1.8881431883143485
1508,-21.799999999999997,-8.882653061224516,-141.2187755102041,-0.663553805939145,-0.33601181950859527,-1.892589793992217
1509,-21.799999999999997,-8.882653061224516,-139.5861224489796,-0.6606110530484415,-0.3375792067493677,-1.8970378629159663
1510,-21.799999999999997,-8.882653061224516,-137.95346938775512,-0.6576503698617735,-0.33915867276307665,-1.9014896229550038
1511,-21.799999999999997,-8.882653061224516,-136.32081632653063,-0.6546727794661926,-0.3407465544452357,-1.9059472163957452
1512,-21.799999999999997,-8.882653061224516,-134.68816326530614,-0.6516794061121765,-0.34233933666119754,-1.910412694822254
1513,-21.799999999999997,-8.882653061224516,-133.05551020408166,-0.6486714869430656,-0.3439336819364378,-1.9148880145918845
1514,-21.799999999999997,-8.882653061224516,-131.42285714285717,-0.645650382044245,-0.34552645602798293,-1.9193750329807644
1515,-21.799999999999997,-8.882653061224516,-129.79020408163268,-0.642617582632603,-0.34711474897912,-1.9238755050479597
